scene_id,object_names,scales
5-64,"['cracker_box', 'pudding_box', 'rubiks_cube', 'i_cups', 'f_cups', 'jenga', 'wood_block', 'sugar_box', 'gelatin_box', 'mug', 'e_toy_airplane', 'e_lego_duplo', 'foam_brick', 'b_lego_duplo', 'd_toy_airplane', 'a_lego_duplo', 'phillips_screwdriver', 'extra_large_clamp', 'large_clamp', 'adjustable_wrench']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
5-65,"['cracker_box', 'pudding_box', 'rubiks_cube', 'i_cups', 'f_cups', 'jenga', 'wood_block', 'sugar_box', 'gelatin_box', 'mug', 'e_toy_airplane', 'e_lego_duplo', 'foam_brick', 'b_lego_duplo', 'd_toy_airplane', 'a_lego_duplo', 'phillips_screwdriver', 'extra_large_clamp', 'large_clamp', 'adjustable_wrench']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
5-66,"['cracker_box', 'pudding_box', 'rubiks_cube', 'i_cups', 'f_cups', 'jenga', 'wood_block', 'sugar_box', 'gelatin_box', 'mug', 'e_toy_airplane', 'e_lego_duplo', 'foam_brick', 'b_lego_duplo', 'd_toy_airplane', 'a_lego_duplo', 'phillips_screwdriver', 'extra_large_clamp', 'large_clamp', 'adjustable_wrench']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
5-67,"['cracker_box', 'pudding_box', 'rubiks_cube', 'i_cups', 'f_cups', 'jenga', 'wood_block', 'sugar_box', 'gelatin_box', 'mug', 'e_toy_airplane', 'e_lego_duplo', 'foam_brick', 'b_lego_duplo', 'd_toy_airplane', 'a_lego_duplo', 'phillips_screwdriver', 'extra_large_clamp', 'large_clamp', 'adjustable_wrench']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
5-68,"['cracker_box', 'pudding_box', 'rubiks_cube', 'i_cups', 'f_cups', 'jenga', 'wood_block', 'sugar_box', 'gelatin_box', 'mug', 'e_toy_airplane', 'e_lego_duplo', 'foam_brick', 'b_lego_duplo', 'd_toy_airplane', 'a_lego_duplo', 'phillips_screwdriver', 'extra_large_clamp', 'large_clamp', 'adjustable_wrench']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
5-69,"['cracker_box', 'pudding_box', 'rubiks_cube', 'i_cups', 'f_cups', 'jenga', 'wood_block', 'sugar_box', 'gelatin_box', 'mug', 'e_toy_airplane', 'e_lego_duplo', 'foam_brick', 'b_lego_duplo', 'd_toy_airplane', 'a_lego_duplo', 'phillips_screwdriver', 'extra_large_clamp', 'large_clamp', 'adjustable_wrench']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
5-70,"['cracker_box', 'pudding_box', 'rubiks_cube', 'i_cups', 'f_cups', 'jenga', 'wood_block', 'sugar_box', 'gelatin_box', 'mug', 'e_toy_airplane', 'e_lego_duplo', 'foam_brick', 'b_lego_duplo', 'd_toy_airplane', 'a_lego_duplo', 'phillips_screwdriver', 'extra_large_clamp', 'large_clamp', 'adjustable_wrench']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
5-71,"['cracker_box', 'rubiks_cube', 'gelatin_box', 'cup_small', 'a_cups', 'sugar_box', 'wood_block', 'pudding_box', 'jenga', 'c_cups', 'c_lego_duplo', 'nine_hole_peg_test', 'a_lego_duplo', 'b_toy_airplane', 'prism', 'c_toy_airplane', 'hammer', 'medium_clamp', 'adjustable_wrench', 'flat_screwdriver']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
5-72,"['cracker_box', 'rubiks_cube', 'gelatin_box', 'cup_small', 'a_cups', 'sugar_box', 'wood_block', 'pudding_box', 'jenga', 'c_cups', 'c_lego_duplo', 'nine_hole_peg_test', 'a_lego_duplo', 'b_toy_airplane', 'prism', 'c_toy_airplane', 'hammer', 'medium_clamp', 'adjustable_wrench', 'flat_screwdriver']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
5-73,"['cracker_box', 'rubiks_cube', 'gelatin_box', 'cup_small', 'a_cups', 'sugar_box', 'wood_block', 'pudding_box', 'jenga', 'c_cups', 'c_lego_duplo', 'nine_hole_peg_test', 'a_lego_duplo', 'b_toy_airplane', 'prism', 'c_toy_airplane', 'hammer', 'medium_clamp', 'adjustable_wrench', 'flat_screwdriver']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
5-74,"['cracker_box', 'rubiks_cube', 'gelatin_box', 'cup_small', 'a_cups', 'sugar_box', 'wood_block', 'pudding_box', 'jenga', 'c_cups', 'c_lego_duplo', 'nine_hole_peg_test', 'a_lego_duplo', 'b_toy_airplane', 'prism', 'c_toy_airplane', 'hammer', 'medium_clamp', 'adjustable_wrench', 'flat_screwdriver']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
5-75,"['cracker_box', 'rubiks_cube', 'gelatin_box', 'cup_small', 'a_cups', 'sugar_box', 'wood_block', 'pudding_box', 'jenga', 'c_cups', 'c_lego_duplo', 'nine_hole_peg_test', 'a_lego_duplo', 'b_toy_airplane', 'prism', 'c_toy_airplane', 'hammer', 'medium_clamp', 'adjustable_wrench', 'flat_screwdriver']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
5-76,"['cracker_box', 'rubiks_cube', 'gelatin_box', 'cup_small', 'a_cups', 'sugar_box', 'wood_block', 'pudding_box', 'jenga', 'c_cups', 'c_lego_duplo', 'nine_hole_peg_test', 'a_lego_duplo', 'b_toy_airplane', 'prism', 'c_toy_airplane', 'hammer', 'medium_clamp', 'adjustable_wrench', 'flat_screwdriver']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
5-77,"['cracker_box', 'rubiks_cube', 'gelatin_box', 'cup_small', 'a_cups', 'sugar_box', 'wood_block', 'pudding_box', 'jenga', 'c_cups', 'c_lego_duplo', 'nine_hole_peg_test', 'a_lego_duplo', 'b_toy_airplane', 'prism', 'c_toy_airplane', 'hammer', 'medium_clamp', 'adjustable_wrench', 'flat_screwdriver']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
5-78,"['cracker_box', 'rubiks_cube', 'gelatin_box', 'cup_small', 'a_cups', 'sugar_box', 'wood_block', 'pudding_box', 'jenga', 'c_cups', 'c_lego_duplo', 'nine_hole_peg_test', 'a_lego_duplo', 'b_toy_airplane', 'prism', 'c_toy_airplane', 'hammer', 'medium_clamp', 'adjustable_wrench', 'flat_screwdriver']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
5-79,"['cracker_box', 'rubiks_cube', 'gelatin_box', 'cup_small', 'a_cups', 'sugar_box', 'wood_block', 'pudding_box', 'jenga', 'c_cups', 'c_lego_duplo', 'nine_hole_peg_test', 'a_lego_duplo', 'b_toy_airplane', 'prism', 'c_toy_airplane', 'hammer', 'medium_clamp', 'adjustable_wrench', 'flat_screwdriver']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
5-80,"['cracker_box', 'rubiks_cube', 'gelatin_box', 'cup_small', 'a_cups', 'sugar_box', 'wood_block', 'pudding_box', 'jenga', 'c_cups', 'c_lego_duplo', 'nine_hole_peg_test', 'a_lego_duplo', 'b_toy_airplane', 'prism', 'c_toy_airplane', 'hammer', 'medium_clamp', 'adjustable_wrench', 'flat_screwdriver']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
5-81,"['cracker_box', 'pudding_box', 'gelatin_box', 'h_cups', 'g_cups', 'wood_block', 'sugar_box', 'rubiks_cube', 'jenga', 'a_cups', 'f_lego_duplo', 'c_toy_airplane', 'b_toy_airplane', 'c_lego_duplo', 'd_toy_airplane', 'e_lego_duplo', 'adjustable_wrench', 'phillips_screwdriver', 'medium_clamp', 'hammer']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
5-82,"['cracker_box', 'pudding_box', 'gelatin_box', 'h_cups', 'g_cups', 'wood_block', 'sugar_box', 'rubiks_cube', 'jenga', 'a_cups', 'f_lego_duplo', 'c_toy_airplane', 'b_toy_airplane', 'c_lego_duplo', 'd_toy_airplane', 'e_lego_duplo', 'adjustable_wrench', 'phillips_screwdriver', 'medium_clamp', 'hammer']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
5-83,"['cracker_box', 'pudding_box', 'gelatin_box', 'h_cups', 'g_cups', 'wood_block', 'sugar_box', 'rubiks_cube', 'jenga', 'a_cups', 'f_lego_duplo', 'c_toy_airplane', 'b_toy_airplane', 'c_lego_duplo', 'd_toy_airplane', 'e_lego_duplo', 'adjustable_wrench', 'phillips_screwdriver', 'medium_clamp', 'hammer']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
5-84,"['cracker_box', 'pudding_box', 'gelatin_box', 'h_cups', 'g_cups', 'wood_block', 'sugar_box', 'rubiks_cube', 'jenga', 'a_cups', 'f_lego_duplo', 'c_toy_airplane', 'b_toy_airplane', 'c_lego_duplo', 'd_toy_airplane', 'e_lego_duplo', 'adjustable_wrench', 'phillips_screwdriver', 'medium_clamp', 'hammer']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
5-85,"['cracker_box', 'pudding_box', 'gelatin_box', 'h_cups', 'g_cups', 'wood_block', 'sugar_box', 'rubiks_cube', 'jenga', 'a_cups', 'f_lego_duplo', 'c_toy_airplane', 'b_toy_airplane', 'c_lego_duplo', 'd_toy_airplane', 'e_lego_duplo', 'adjustable_wrench', 'phillips_screwdriver', 'medium_clamp', 'hammer']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
5-86,"['cracker_box', 'pudding_box', 'gelatin_box', 'h_cups', 'g_cups', 'wood_block', 'sugar_box', 'rubiks_cube', 'jenga', 'a_cups', 'f_lego_duplo', 'c_toy_airplane', 'b_toy_airplane', 'c_lego_duplo', 'd_toy_airplane', 'e_lego_duplo', 'adjustable_wrench', 'phillips_screwdriver', 'medium_clamp', 'hammer']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
5-87,"['cracker_box', 'pudding_box', 'gelatin_box', 'h_cups', 'g_cups', 'wood_block', 'sugar_box', 'rubiks_cube', 'jenga', 'a_cups', 'f_lego_duplo', 'c_toy_airplane', 'b_toy_airplane', 'c_lego_duplo', 'd_toy_airplane', 'e_lego_duplo', 'adjustable_wrench', 'phillips_screwdriver', 'medium_clamp', 'hammer']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
5-88,"['cracker_box', 'pudding_box', 'gelatin_box', 'h_cups', 'g_cups', 'wood_block', 'sugar_box', 'rubiks_cube', 'jenga', 'a_cups', 'f_lego_duplo', 'c_toy_airplane', 'b_toy_airplane', 'c_lego_duplo', 'd_toy_airplane', 'e_lego_duplo', 'adjustable_wrench', 'phillips_screwdriver', 'medium_clamp', 'hammer']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
5-89,"['cracker_box', 'pudding_box', 'gelatin_box', 'h_cups', 'g_cups', 'wood_block', 'sugar_box', 'rubiks_cube', 'jenga', 'a_cups', 'f_lego_duplo', 'c_toy_airplane', 'b_toy_airplane', 'c_lego_duplo', 'd_toy_airplane', 'e_lego_duplo', 'adjustable_wrench', 'phillips_screwdriver', 'medium_clamp', 'hammer']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
5-90,"['cracker_box', 'pudding_box', 'gelatin_box', 'h_cups', 'g_cups', 'wood_block', 'sugar_box', 'rubiks_cube', 'jenga', 'a_cups', 'f_lego_duplo', 'c_toy_airplane', 'b_toy_airplane', 'c_lego_duplo', 'd_toy_airplane', 'e_lego_duplo', 'adjustable_wrench', 'phillips_screwdriver', 'medium_clamp', 'hammer']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
5-91,"['cracker_box', 'jenga', 'pudding_box', 'c_cups', 'd_cups', 'sugar_box', 'wood_block', 'gelatin_box', 'rubiks_cube', 'e_cups', 'foam_brick', 'b_toy_airplane', 'f_lego_duplo', 'd_toy_airplane', 'd_lego_duplo', 'nine_hole_peg_test', 'hammer', 'medium_clamp', 'flat_screwdriver', 'adjustable_wrench']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
5-92,"['cracker_box', 'jenga', 'pudding_box', 'c_cups', 'd_cups', 'sugar_box', 'wood_block', 'gelatin_box', 'rubiks_cube', 'e_cups', 'foam_brick', 'b_toy_airplane', 'f_lego_duplo', 'd_toy_airplane', 'd_lego_duplo', 'nine_hole_peg_test', 'hammer', 'medium_clamp', 'flat_screwdriver', 'adjustable_wrench']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
5-93,"['cracker_box', 'jenga', 'pudding_box', 'c_cups', 'd_cups', 'sugar_box', 'wood_block', 'gelatin_box', 'rubiks_cube', 'e_cups', 'foam_brick', 'b_toy_airplane', 'f_lego_duplo', 'd_toy_airplane', 'd_lego_duplo', 'nine_hole_peg_test', 'hammer', 'medium_clamp', 'flat_screwdriver', 'adjustable_wrench']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
5-94,"['cracker_box', 'jenga', 'pudding_box', 'c_cups', 'd_cups', 'sugar_box', 'wood_block', 'gelatin_box', 'rubiks_cube', 'e_cups', 'foam_brick', 'b_toy_airplane', 'f_lego_duplo', 'd_toy_airplane', 'd_lego_duplo', 'nine_hole_peg_test', 'hammer', 'medium_clamp', 'flat_screwdriver', 'adjustable_wrench']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
5-95,"['cracker_box', 'jenga', 'pudding_box', 'c_cups', 'd_cups', 'sugar_box', 'wood_block', 'gelatin_box', 'rubiks_cube', 'e_cups', 'foam_brick', 'b_toy_airplane', 'f_lego_duplo', 'd_toy_airplane', 'd_lego_duplo', 'nine_hole_peg_test', 'hammer', 'medium_clamp', 'flat_screwdriver', 'adjustable_wrench']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
5-96,"['cracker_box', 'jenga', 'pudding_box', 'c_cups', 'd_cups', 'sugar_box', 'wood_block', 'gelatin_box', 'rubiks_cube', 'e_cups', 'foam_brick', 'b_toy_airplane', 'f_lego_duplo', 'd_toy_airplane', 'd_lego_duplo', 'nine_hole_peg_test', 'hammer', 'medium_clamp', 'flat_screwdriver', 'adjustable_wrench']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
5-97,"['cracker_box', 'jenga', 'pudding_box', 'c_cups', 'd_cups', 'sugar_box', 'wood_block', 'gelatin_box', 'rubiks_cube', 'e_cups', 'foam_brick', 'b_toy_airplane', 'f_lego_duplo', 'd_toy_airplane', 'd_lego_duplo', 'nine_hole_peg_test', 'hammer', 'medium_clamp', 'flat_screwdriver', 'adjustable_wrench']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
5-98,"['cracker_box', 'jenga', 'pudding_box', 'c_cups', 'd_cups', 'sugar_box', 'wood_block', 'gelatin_box', 'rubiks_cube', 'e_cups', 'foam_brick', 'b_toy_airplane', 'f_lego_duplo', 'd_toy_airplane', 'd_lego_duplo', 'nine_hole_peg_test', 'hammer', 'medium_clamp', 'flat_screwdriver', 'adjustable_wrench']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
5-99,"['cracker_box', 'jenga', 'pudding_box', 'c_cups', 'd_cups', 'sugar_box', 'wood_block', 'gelatin_box', 'rubiks_cube', 'e_cups', 'foam_brick', 'b_toy_airplane', 'f_lego_duplo', 'd_toy_airplane', 'd_lego_duplo', 'nine_hole_peg_test', 'hammer', 'medium_clamp', 'flat_screwdriver', 'adjustable_wrench']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
5-100,"['cracker_box', 'jenga', 'pudding_box', 'c_cups', 'd_cups', 'sugar_box', 'wood_block', 'gelatin_box', 'rubiks_cube', 'e_cups', 'foam_brick', 'b_toy_airplane', 'f_lego_duplo', 'd_toy_airplane', 'd_lego_duplo', 'nine_hole_peg_test', 'hammer', 'medium_clamp', 'flat_screwdriver', 'adjustable_wrench']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
5-101,"['plate', 'pan_tefal', 'bowl', 'bowl_a', 'spoon', 'cracker_box', 'gelatin_box', 'd_cups', 'knife', 'fork', 'b_lego_duplo', 'foam_brick', 'd_lego_duplo', 'd_toy_airplane', 'e_toy_airplane']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
5-102,"['plate', 'pan_tefal', 'bowl', 'bowl_a', 'spoon', 'cracker_box', 'gelatin_box', 'd_cups', 'knife', 'fork', 'b_lego_duplo', 'foam_brick', 'd_lego_duplo', 'd_toy_airplane', 'e_toy_airplane']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
5-103,"['plate', 'pan_tefal', 'bowl', 'bowl_a', 'spoon', 'cracker_box', 'gelatin_box', 'd_cups', 'knife', 'fork', 'b_lego_duplo', 'foam_brick', 'd_lego_duplo', 'd_toy_airplane', 'e_toy_airplane']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
5-104,"['plate', 'pan_tefal', 'bowl', 'bowl_a', 'spoon', 'cracker_box', 'gelatin_box', 'd_cups', 'knife', 'fork', 'b_lego_duplo', 'foam_brick', 'd_lego_duplo', 'd_toy_airplane', 'e_toy_airplane']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
5-105,"['plate', 'pan_tefal', 'bowl', 'bowl_a', 'spoon', 'cracker_box', 'gelatin_box', 'd_cups', 'knife', 'fork', 'b_lego_duplo', 'foam_brick', 'd_lego_duplo', 'd_toy_airplane', 'e_toy_airplane']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
5-106,"['plate', 'pan_tefal', 'bowl', 'bowl_a', 'spoon', 'cracker_box', 'gelatin_box', 'd_cups', 'knife', 'fork', 'b_lego_duplo', 'foam_brick', 'd_lego_duplo', 'd_toy_airplane', 'e_toy_airplane']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
5-107,"['plate', 'pan_tefal', 'bowl', 'bowl_a', 'spoon', 'cracker_box', 'gelatin_box', 'd_cups', 'knife', 'fork', 'b_lego_duplo', 'foam_brick', 'd_lego_duplo', 'd_toy_airplane', 'e_toy_airplane']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
5-108,"['plate', 'pan_tefal', 'bowl', 'bowl_a', 'spoon', 'cracker_box', 'gelatin_box', 'd_cups', 'knife', 'fork', 'b_lego_duplo', 'foam_brick', 'd_lego_duplo', 'd_toy_airplane', 'e_toy_airplane']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
5-109,"['plate', 'pan_tefal', 'bowl', 'bowl_a', 'spoon', 'cracker_box', 'gelatin_box', 'd_cups', 'knife', 'fork', 'b_lego_duplo', 'foam_brick', 'd_lego_duplo', 'd_toy_airplane', 'e_toy_airplane']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
5-110,"['plate', 'pan_tefal', 'bowl', 'bowl_a', 'spoon', 'cracker_box', 'gelatin_box', 'd_cups', 'knife', 'fork', 'b_lego_duplo', 'foam_brick', 'd_lego_duplo', 'd_toy_airplane', 'e_toy_airplane']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
5-111,"['plate', 'pan_tefal', 'bowl_a', 'bowl', 'spoon', 'cracker_box', 'sugar_box', 'i_cups', 'fork', 'knife', 'b_toy_airplane', 'nine_hole_peg_test', 'a_lego_duplo', 'c_toy_airplane', 'd_toy_airplane']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
5-112,"['plate', 'pan_tefal', 'bowl_a', 'bowl', 'spoon', 'cracker_box', 'sugar_box', 'i_cups', 'fork', 'knife', 'b_toy_airplane', 'nine_hole_peg_test', 'a_lego_duplo', 'c_toy_airplane', 'd_toy_airplane']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
5-113,"['plate', 'pan_tefal', 'bowl_a', 'bowl', 'spoon', 'cracker_box', 'sugar_box', 'i_cups', 'fork', 'knife', 'b_toy_airplane', 'nine_hole_peg_test', 'a_lego_duplo', 'c_toy_airplane', 'd_toy_airplane']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
5-114,"['plate', 'pan_tefal', 'bowl_a', 'bowl', 'spoon', 'cracker_box', 'sugar_box', 'i_cups', 'fork', 'knife', 'b_toy_airplane', 'nine_hole_peg_test', 'a_lego_duplo', 'c_toy_airplane', 'd_toy_airplane']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
5-115,"['plate', 'pan_tefal', 'bowl_a', 'bowl', 'spoon', 'cracker_box', 'sugar_box', 'i_cups', 'fork', 'knife', 'b_toy_airplane', 'nine_hole_peg_test', 'a_lego_duplo', 'c_toy_airplane', 'd_toy_airplane']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
5-116,"['plate', 'pan_tefal', 'bowl_a', 'bowl', 'spoon', 'cracker_box', 'sugar_box', 'i_cups', 'fork', 'knife', 'b_toy_airplane', 'nine_hole_peg_test', 'a_lego_duplo', 'c_toy_airplane', 'd_toy_airplane']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
